0.000000000000000000e+00
7.634338564755469990e-06
1.390011750817050911e-05
3.133640344340035715e-05
4.292100833559807875e-05
3.415483306296153508e-05
5.769953999921680098e-05
6.641443007790481280e-05
7.579777724263141376e-05
9.199808374431395577e-05
1.103296486523806623e-04
1.309555488100506092e-04
1.374531802725752422e-04
1.419206530600506679e-04
1.771201881406710501e-04
1.961922182658204646e-04
1.889885505711868543e-04
2.023831795144605239e-04
1.924803233785476000e-04
2.933440503307471270e-04
3.078180622262245659e-04
2.820159021274810506e-04
3.610587165586171682e-04
4.022673500974105780e-04
4.075842261329846853e-04
4.520813582720469687e-04
5.000827886702446717e-04
4.703625212527360634e-04
6.014191653350813016e-04
5.425114913490434532e-04
5.975493191525295530e-04
6.245225086754870080e-04
6.492525679337253410e-04
7.797622407884388087e-04
7.720823849389007402e-04
8.860200429543107397e-04
8.553081769336874727e-04
9.127735504854958071e-04
1.065135651021465509e-03
9.582257476431983766e-04
1.099717493905755976e-03
1.114201907396595789e-03
1.226012658390247334e-03
1.424177260862796420e-03
1.456939635828120600e-03
1.424162054407492701e-03
1.678919029714165878e-03
1.708652527329723898e-03
1.828250892304114075e-03
1.890923519832689347e-03
2.097287655170327909e-03
2.186647541529611414e-03
2.445186277764657863e-03
2.323124497433060650e-03
2.480462760149495984e-03
3.038475524796557022e-03
3.131701576355960109e-03
3.217153907943293839e-03
3.691290202627234718e-03
3.646235005401248300e-03
3.989780388523940513e-03
4.377003857232367526e-03
4.543189154351015904e-03
4.832311637384051513e-03
5.556575530411436356e-03
5.478082937398893321e-03
6.009903451881616794e-03
6.700694734050879203e-03
7.058508621576904327e-03
7.477705629455534860e-03
8.384589527601985989e-03
8.952920296993986324e-03
9.649625207531781906e-03
1.070312977016266501e-02
1.144460782137883548e-02
1.254442585239427983e-02
1.377307947675593044e-02
1.536297837607666916e-02
1.713385971863007687e-02
1.900000701182131060e-02
2.091778730652337978e-02
2.318003404889360311e-02
2.607907816324215103e-02
2.924775449758777041e-02
3.287067618315165501e-02
3.744399434580146513e-02
4.189783539245860167e-02
4.894757997482222095e-02
5.613364011214934390e-02
6.631696800870752473e-02
7.718631057476744994e-02
9.121870083570546295e-02
1.104401950877160338e-01
1.361979260972670525e-01
1.704943274628556438e-01
2.175413640487204869e-01
2.928222527947004217e-01
4.181380080399342281e-01
6.499099580693722400e-01
9.975797903418235357e-01
1.000000000000000000e+00
